Time (sec),RPM,Air Temp (C),Coolant Temp (C),TPS (%),MAP (kPa),Battery Volt (V),Fuel Open Time (ms),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),Ignition Angle (DBTDC),Digital Input #1,Digital Input #2,Digital Input #3,Digital Input #4,Digital Input #5,Digital Input #6,Digital Input #7,Digital Input #8,OIL PRES,OIL TEMP (C),Digital Output #1,Digital Output #2,Digital Output #3,Digital Output #4,Digital Output #5,Digital Output #6,Digital Output #7,Digital Output #8,Digital Output #9,Digital Output #10,System Temperature (C),Measured Lambda #1,
553.392,5627,39.0,87.0,27.8,96.53,13.80,4.44,100.0,100.0,100.0,24.9,0,0,0,0,0,0,0,0,48.18,86.9,1,1,1,0,0,0,0,0,0,0,35,0.81,
553.442,5602,39.0,87.0,26.7,96.73,13.80,4.44,100.0,100.0,100.0,24.8,0,0,0,0,0,0,0,0,51.94,86.9,1,1,1,0,0,0,0,0,0,0,35,0.84,
553.492,5832,39.0,87.0,26.6,95.15,13.80,4.51,100.0,100.0,100.0,25.3,0,0,0,0,0,0,0,0,111.95,86.9,1,1,1,0,0,0,0,0,0,0,35,0.84,
553.542,5719,39.0,87.0,26.6,95.91,13.80,4.45,100.0,100.0,100.0,25.1,0,0,0,0,0,0,0,0,112.00,86.9,1,1,1,0,0,0,0,0,0,0,35,0.80,
553.592,5800,39.0,87.0,25.4,95.01,13.80,4.50,100.0,100.0,100.0,25.3,0,0,0,0,0,0,0,0,111.48,86.9,1,1,1,0,0,0,0,0,0,0,35,0.81,
553.642,6053,39.0,87.0,25.3,94.11,13.80,4.60,100.0,100.0,100.0,25.9,0,0,0,0,0,0,0,0,108.44,86.9,1,1,1,0,0,0,0,0,0,0,35,0.81,
553.692,6043,39.0,87.0,25.4,93.84,13.80,4.59,100.0,100.0,100.0,25.8,0,0,0,0,0,0,0,0,105.25,86.9,1,1,1,0,0,0,0,0,0,0,35,0.82,
553.742,6017,39.0,87.0,25.3,94.11,13.80,4.58,100.0,100.0,100.0,25.8,0,0,0,0,0,0,0,0,103.78,86.9,1,1,1,0,0,0,0,0,0,0,35,0.82,
553.791,6092,39.0,87.0,25.1,94.32,13.80,4.61,100.0,100.0,100.0,26.0,0,0,0,0,0,0,0,0,103.80,86.9,1,1,1,0,0,0,0,0,0,0,35,0.88,
553.841,6196,39.0,87.0,24.9,93.77,13.80,4.64,100.0,100.0,100.0,26.2,0,0,0,0,0,0,0,0,103.88,86.9,1,1,1,0,0,0,0,0,0,0,35,0.86,
553.893,6307,39.0,87.0,24.8,93.63,13.80,4.68,100.0,100.0,100.0,26.4,0,0,0,0,0,0,0,0,103.95,86.9,1,1,1,0,0,0,0,0,0,0,35,0.86,
553.942,6243,39.0,87.0,24.8,92.94,13.80,4.65,100.0,100.0,100.0,26.3,0,0,0,0,0,0,0,0,103.88,86.9,1,1,1,0,0,0,0,0,0,0,35,0.85,
553.992,6288,39.0,87.0,24.2,93.08,13.80,4.67,100.0,100.0,100.0,26.4,0,0,0,0,0,0,0,0,103.98,86.9,1,1,1,0,0,0,0,0,0,0,35,0.85,
554.041,6523,39.0,87.0,24.2,91.42,13.80,4.79,100.0,100.0,100.0,27.2,0,0,0,0,0,0,0,0,103.98,86.9,1,1,1,0,0,0,0,0,0,0,35,0.84,
554.091,6390,39.0,87.0,24.2,91.77,13.80,4.72,100.0,100.0,100.0,26.7,0,0,0,0,0,0,0,0,103.93,86.9,1,1,1,0,0,0,0,0,0,0,35,0.80,
554.141,6516,39.0,87.0,24.3,91.49,13.80,4.79,100.0,100.0,100.0,27.1,0,0,0,0,0,0,0,0,104.01,86.9,1,1,1,0,0,0,0,0,0,0,35,0.80,
554.191,6641,39.0,87.0,24.3,91.01,13.80,4.86,100.0,100.0,100.0,27.6,0,0,0,0,0,0,0,0,103.98,86.9,1,1,1,0,0,0,0,0,0,0,35,0.76,
554.241,6540,39.0,87.0,24.5,91.42,13.80,4.80,100.0,100.0,100.0,27.2,0,0,0,0,0,0,0,0,103.93,86.9,1,1,1,0,0,0,0,0,0,0,35,0.75,
554.291,6882,39.0,87.0,25.0,90.11,13.80,5.01,100.0,100.0,100.0,28.4,0,0,0,0,0,0,0,0,103.98,86.9,1,1,1,0,0,0,0,0,0,0,35,0.75,
554.341,6706,39.0,87.0,25.1,91.84,13.80,4.86,100.0,100.0,100.0,27.6,0,0,0,0,0,0,0,0,103.98,86.9,1,1,1,0,0,0,0,0,0,0,35,0.73,
554.391,6899,39.0,87.0,25.3,91.84,13.80,5.02,100.0,100.0,100.0,28.5,0,0,0,0,0,0,0,0,103.95,86.9,1,1,1,0,0,0,0,0,0,0,35,0.73,
554.441,6801,39.0,87.0,25.4,91.56,13.80,4.95,100.0,100.0,100.0,28.1,0,0,0,0,0,0,0,0,103.98,86.9,1,1,1,0,0,0,0,0,0,0,35,0.74,
554.491,7093,39.0,87.0,25.9,91.15,13.80,5.16,100.0,100.0,100.0,29.1,0,0,0,0,0,0,0,0,103.98,86.9,1,1,1,0,0,0,0,0,0,0,35,0.73,
554.543,6872,39.0,87.0,26.2,91.56,13.80,5.00,100.0,100.0,100.0,28.4,0,0,0,0,0,0,0,0,103.93,86.9,1,1,1,0,0,0,0,0,0,0,35,0.73,
554.591,7237,39.0,87.0,26.4,90.80,13.80,5.23,100.0,100.0,100.0,29.5,0,0,0,0,0,0,0,0,103.93,86.9,1,1,1,0,0,0,0,0,0,0,35,0.74,
554.641,7104,39.0,87.0,26.7,90.60,13.80,5.17,100.0,100.0,100.0,29.2,0,0,0,0,0,0,0,0,103.95,86.9,1,1,1,0,0,0,0,0,0,0,35,0.74,
554.691,7193,39.0,87.0,26.7,90.46,13.80,5.23,100.0,100.0,100.0,29.5,0,0,0,0,0,0,0,0,103.88,86.9,1,1,1,0,0,0,0,0,0,0,35,0.73,
554.741,7302,39.0,87.0,26.8,89.56,13.80,5.23,100.0,100.0,100.0,29.7,0,0,0,0,0,0,0,0,103.93,86.9,1,1,1,0,0,0,0,0,0,0,35,0.72,
554.793,7403,39.0,87.0,26.8,89.15,13.80,5.24,100.0,100.0,100.0,29.9,0,0,0,0,0,0,0,0,103.91,86.9,1,1,1,0,0,0,0,0,0,0,35,0.72,
554.841,7401,39.0,87.0,27.2,89.29,13.80,5.23,100.0,100.0,100.0,29.9,0,0,0,0,0,0,0,0,103.88,86.9,1,1,1,0,0,0,0,0,0,0,35,0.70,
554.891,7530,39.0,87.0,27.3,88.25,13.80,5.25,100.0,100.0,100.0,30.1,0,0,0,0,0,0,0,0,103.93,86.9,1,1,1,0,0,0,0,0,0,0,35,0.70,
554.941,7603,39.0,87.0,27.0,88.18,13.80,5.15,100.0,100.0,100.0,30.2,0,0,0,0,0,0,0,0,103.95,86.9,1,1,1,0,0,0,0,0,0,0,35,0.69,
554.991,7694,39.0,87.0,26.3,87.15,13.80,4.78,100.0,100.0,100.0,30.2,0,0,0,0,0,0,0,0,103.98,86.9,1,1,1,0,0,0,0,0,0,0,35,0.70,
555.041,7710,39.0,87.0,25.3,85.70,13.80,4.77,100.0,100.0,100.0,30.2,0,0,0,0,0,0,0,0,103.91,86.9,1,1,1,0,0,0,0,0,0,0,35,0.70,
555.093,7872,39.0,87.0,24.4,83.29,13.80,4.46,100.0,100.0,100.0,30.8,0,0,0,0,0,0,0,0,103.93,86.9,1,1,1,0,0,0,0,0,0,0,35,0.69,
555.141,7975,39.0,87.0,24.4,81.77,13.80,4.07,100.0,100.0,100.0,31.2,0,0,0,0,0,0,0,0,103.91,86.9,1,1,1,0,0,0,0,0,0,0,35,0.70,
555.191,7956,39.0,87.0,24.3,81.01,13.80,3.96,100.0,100.0,100.0,31.1,0,0,0,0,0,0,0,0,103.95,86.9,1,1,1,0,0,0,0,0,0,0,35,0.71,
555.243,8146,39.0,87.0,24.0,79.91,13.80,4.06,100.0,100.0,100.0,31.6,0,0,0,0,0,0,0,0,103.93,86.9,1,1,1,0,0,0,0,0,0,0,35,0.75,
555.291,8205,39.0,87.0,23.8,80.39,13.80,3.94,100.0,100.0,100.0,31.8,0,0,0,0,0,0,0,0,103.88,86.9,1,1,1,0,0,0,0,0,0,0,35,0.75,
555.341,8265,39.0,87.0,22.5,78.60,13.80,3.91,100.0,100.0,100.0,31.9,0,0,0,0,0,0,0,0,103.93,86.9,1,1,1,0,0,0,0,0,0,0,35,0.81,
555.391,8379,39.0,87.0,22.4,77.22,13.80,3.83,100.0,100.0,100.0,32.2,0,0,0,0,0,0,0,0,103.93,86.9,1,1,1,0,0,0,0,0,0,0,35,0.83,
555.441,8364,39.0,87.0,21.4,76.74,13.80,3.80,100.0,100.0,100.0,32.1,0,0,0,0,0,0,0,0,103.91,86.9,1,1,1,0,0,0,0,0,0,0,35,0.84,
555.491,8516,39.0,87.0,19.6,74.67,13.80,3.74,100.0,100.0,100.0,32.5,0,0,0,0,0,0,0,0,103.91,86.9,1,1,1,0,0,0,0,0,0,0,35,0.80,
555.541,8564,39.0,87.0,7.3,64.88,13.80,3.35,100.0,100.0,100.0,32.7,0,0,0,0,0,0,0,0,103.93,86.9,1,1,1,0,0,0,0,0,0,0,35,0.80,
555.591,8073,39.0,87.0,0.2,48.13,13.80,3.09,100.0,100.0,100.0,31.0,0,0,0,0,0,0,0,0,103.93,86.9,1,1,1,0,0,0,0,0,0,0,35,0.81,
555.641,7603,39.0,87.0,0.2,39.78,13.80,2.81,100.0,100.0,100.0,29.4,0,0,0,0,0,0,0,0,103.93,86.9,1,1,1,0,0,0,0,0,0,0,35,0.73,
555.691,8052,39.0,87.0,0.2,34.96,13.80,2.79,100.0,100.0,100.0,30.9,0,0,0,0,0,0,0,0,68.96,86.9,1,1,1,0,0,0,0,0,0,0,35,0.73,
555.741,8134,39.0,87.0,0.2,31.78,13.80,2.70,100.0,100.0,100.0,31.1,0,0,0,0,0,0,0,0,85.56,86.9,1,1,1,0,0,0,0,0,0,0,35,0.90,
555.793,7614,39.0,87.0,0.2,30.13,13.80,2.68,100.0,100.0,100.0,29.1,0,0,0,0,0,0,0,0,112.00,86.9,1,1,1,0,0,0,0,0,0,0,35,0.90,
555.841,7847,39.0,87.0,0.2,29.65,13.80,2.68,100.0,100.0,100.0,30.1,0,0,0,0,0,0,0,0,107.02,86.9,1,1,1,0,0,0,0,0,0,0,35,1.01,
555.891,7807,39.0,87.0,0.2,28.96,13.80,2.65,100.0,100.0,100.0,29.8,0,0,0,0,0,0,0,0,63.88,86.9,1,1,1,0,0,0,0,0,0,0,35,0.97,
555.941,7381,39.0,87.0,0.2,29.03,13.80,2.66,100.0,100.0,100.0,28.4,0,0,0,0,0,0,0,0,76.05,86.9,1,1,1,0,0,0,0,0,0,0,35,0.96,
555.991,7377,39.0,87.0,0.2,29.92,13.80,2.66,100.0,100.0,100.0,28.5,0,0,0,0,0,0,0,0,112.00,86.9,1,1,1,0,0,0,0,0,0,0,35,0.94,
556.041,7331,39.0,87.0,0.2,30.20,13.80,2.67,100.0,100.0,100.0,28.4,0,0,0,0,0,0,0,0,82.41,86.9,1,1,1,0,0,0,0,0,0,0,35,0.94,
556.091,6989,39.0,87.0,0.2,30.89,13.80,2.67,100.0,100.0,100.0,27.6,0,0,0,0,0,0,0,0,57.06,86.9,1,1,1,0,0,0,0,0,0,0,35,0.94,
556.141,6851,39.0,87.0,0.2,32.27,13.80,2.70,100.0,100.0,100.0,27.3,0,0,0,0,0,0,0,0,57.04,86.9,1,1,1,0,0,0,0,0,0,0,35,0.92,
556.193,6878,39.0,87.0,0.3,33.09,13.80,2.72,100.0,100.0,100.0,27.4,0,0,0,0,0,0,0,0,82.48,86.9,1,1,1,0,0,0,0,0,0,0,35,0.92,
556.241,6783,39.0,87.0,0.4,33.78,13.80,2.75,100.0,100.0,100.0,27.1,0,0,0,0,0,0,0,0,56.55,86.9,1,1,1,0,0,0,0,0,0,0,35,0.92,
556.291,6480,39.0,87.0,0.5,35.44,13.80,2.73,100.0,100.0,100.0,26.0,0,0,0,0,0,0,0,0,74.89,86.9,1,1,1,0,0,0,0,0,0,0,35,0.92,
556.341,6161,39.0,87.0,0.5,37.30,13.80,2.65,100.0,100.0,100.0,24.9,0,0,0,0,0,0,0,0,86.61,86.9,1,1,1,0,0,0,0,0,0,0,35,0.92,
556.391,6008,39.0,87.0,0.5,39.37,13.80,2.61,100.0,100.0,100.0,24.6,0,0,0,0,0,0,0,0,53.86,86.9,1,1,1,0,0,0,0,0,0,0,35,0.91,
556.441,6162,39.0,87.0,0.6,40.33,13.80,2.72,100.0,100.0,100.0,25.1,0,0,0,0,0,0,0,0,47.19,86.9,1,1,1,0,0,0,0,0,0,0,35,0.91,
556.491,6048,39.0,87.0,0.8,41.37,13.80,2.70,100.0,100.0,100.0,24.8,0,0,0,0,0,0,0,0,46.44,86.9,1,1,1,0,0,0,0,0,0,0,35,0.91,
556.541,5792,39.0,87.0,0.8,43.16,13.80,2.65,100.0,100.0,100.0,22.9,0,0,0,0,0,0,0,0,43.98,86.9,1,1,1,0,0,0,0,0,0,0,35,0.90,
556.591,5543,39.0,87.0,0.8,45.44,13.80,2.57,100.0,100.0,100.0,18.4,0,0,0,0,0,0,0,0,40.89,86.9,1,1,1,0,0,0,0,0,0,0,35,0.90,
556.641,5375,39.0,87.0,0.8,49.44,13.80,2.53,100.0,100.0,100.0,15.5,0,0,0,0,0,0,0,0,38.23,86.9,1,1,1,0,0,0,0,0,0,0,35,0.95,
556.691,5359,39.0,87.0,0.8,51.92,13.80,2.51,100.0,100.0,100.0,15.3,0,0,0,0,0,0,0,0,38.17,86.9,1,1,1,0,0,0,0,0,0,0,35,0.95,
556.741,5377,39.0,87.0,1.3,53.71,13.80,2.57,100.0,100.0,100.0,17.1,0,0,0,0,0,0,0,0,37.68,86.9,1,1,1,0,0,0,0,0,0,0,35,0.95,
556.791,5232,39.0,87.0,1.8,56.47,13.80,2.52,100.0,100.0,100.0,16.8,0,0,0,0,0,0,0,0,37.38,86.9,1,1,1,0,0,0,0,0,0,0,35,0.96,
556.841,5085,39.0,87.0,2.0,58.67,13.80,2.74,100.0,100.0,100.0,17.6,0,0,0,0,0,0,0,0,36.11,86.9,1,1,1,0,0,0,0,0,0,0,35,0.96,
556.891,5040,39.0,87.0,2.0,61.43,13.80,2.91,100.0,100.0,100.0,19.6,0,0,0,0,0,0,0,0,35.56,86.9,1,1,1,0,0,0,0,0,0,0,35,0.89,
556.941,5002,39.0,87.0,2.1,62.88,13.80,3.06,100.0,100.0,100.0,22.4,0,0,0,0,0,0,0,0,34.49,86.9,1,1,1,0,0,0,0,0,0,0,35,0.86,
556.991,5001,39.0,87.0,2.1,64.26,13.80,3.15,100.0,100.0,100.0,23.5,0,0,0,0,0,0,0,0,33.84,86.9,1,1,1,0,0,0,0,0,0,0,35,0.78,
557.042,4860,39.0,87.0,2.2,65.78,13.80,3.22,100.0,100.0,100.0,23.1,0,0,0,0,0,0,0,0,33.05,86.9,1,1,1,0,0,0,0,0,0,0,35,0.75,
557.092,4762,39.0,87.0,2.2,67.22,13.80,3.31,100.0,100.0,100.0,22.9,0,0,0,0,0,0,0,0,32.95,86.9,1,1,1,0,0,0,0,0,0,0,35,0.75,
557.141,4681,39.0,87.0,2.2,67.29,13.80,3.32,100.0,100.0,100.0,22.7,0,0,0,0,0,0,0,0,31.80,86.9,1,1,1,0,0,0,0,0,0,0,35,0.74,
557.191,4559,39.0,87.0,2.2,67.15,13.80,3.35,100.0,100.0,100.0,22.4,0,0,0,0,0,0,0,0,31.16,86.9,1,1,1,0,0,0,0,0,0,0,35,0.75,
557.241,4542,39.0,87.0,2.6,68.12,13.80,3.37,100.0,100.0,100.0,22.4,0,0,0,0,0,0,0,0,30.11,86.9,1,1,1,0,0,0,0,0,0,0,35,0.76,
557.291,4582,39.0,87.0,3.1,69.02,13.80,3.42,100.0,100.0,100.0,22.5,0,0,0,0,0,0,0,0,31.58,86.9,1,1,1,0,0,0,0,0,0,0,35,0.77,
557.341,4594,39.0,87.0,3.2,69.71,13.80,3.46,100.0,100.0,100.0,22.5,0,0,0,0,0,0,0,0,31.05,86.9,1,1,1,0,0,0,0,0,0,0,35,0.77,
557.392,4498,39.0,87.0,4.2,71.02,13.80,3.48,100.0,100.0,100.0,22.3,0,0,0,0,0,0,0,0,30.53,86.9,1,1,1,0,0,0,0,0,0,0,35,0.74,
557.441,4489,39.0,87.0,7.7,74.19,13.80,3.48,100.0,100.0,100.0,22.3,0,0,0,0,0,0,0,0,30.71,86.9,1,1,1,0,0,0,0,0,0,0,35,0.74,
557.491,4735,39.0,87.0,13.0,82.46,13.80,3.59,100.0,100.0,100.0,22.8,0,0,0,0,0,0,0,0,33.62,86.9,1,1,1,0,0,0,0,0,0,0,35,0.74,
557.541,5063,39.0,87.0,13.5,86.53,13.80,4.00,100.0,100.0,100.0,23.2,0,0,0,0,0,0,0,0,111.97,86.9,1,1,1,0,0,0,0,0,0,0,35,0.74,
557.591,5231,39.0,87.0,13.5,87.77,13.80,4.06,100.0,100.0,100.0,23.7,0,0,0,0,0,0,0,0,36.55,86.9,1,1,1,0,0,0,0,0,0,0,35,0.74,
557.642,4377,39.0,87.0,3.8,85.77,13.80,3.96,100.0,100.0,100.0,21.7,0,0,0,0,0,0,0,0,32.83,86.9,1,1,1,0,0,0,0,0,0,0,35,0.79,
557.691,4446,39.0,87.0,2.7,78.60,13.80,3.61,100.0,100.0,100.0,22.2,0,0,0,0,0,0,0,0,32.03,86.9,1,1,1,0,0,0,0,0,0,0,35,0.84,
557.741,4372,39.0,87.0,9.2,81.29,13.80,3.62,100.0,100.0,100.0,22.0,0,0,0,0,0,0,0,0,33.99,86.9,1,1,1,0,0,0,0,0,0,0,35,0.84,
557.791,4770,39.0,87.0,9.3,83.56,13.80,3.78,100.0,100.0,100.0,22.7,0,0,0,0,0,0,0,0,34.66,86.9,1,1,1,0,0,0,0,0,0,0,35,0.78,
557.841,4787,39.0,87.0,8.9,84.32,13.80,3.84,100.0,100.0,100.0,22.7,0,0,0,0,0,0,0,0,35.21,86.9,1,1,1,0,0,0,0,0,0,0,35,0.78,
557.892,4565,39.0,87.0,8.2,84.05,13.80,3.82,100.0,100.0,100.0,22.2,0,0,0,0,0,0,0,0,31.13,86.9,1,1,1,0,0,0,0,0,0,0,35,0.74,
557.941,4752,39.0,87.0,11.2,85.84,13.80,3.83,100.0,100.0,100.0,22.5,0,0,0,0,0,0,0,0,33.70,86.9,1,1,1,0,0,0,0,0,0,0,35,0.77,
557.991,5110,39.0,87.0,11.7,87.49,13.80,4.03,100.0,100.0,100.0,23.3,0,0,0,0,0,0,0,0,35.73,86.9,1,1,1,0,0,0,0,0,0,0,35,0.77,
558.041,5189,39.0,87.0,12.0,86.53,13.80,4.05,100.0,100.0,100.0,23.6,0,0,0,0,0,0,0,0,39.02,86.9,1,1,1,0,0,0,0,0,0,0,35,0.77,
558.091,5214,39.0,87.0,16.6,88.94,13.80,4.11,100.0,100.0,100.0,23.7,0,0,0,0,0,0,0,0,37.13,86.9,1,1,1,0,0,0,0,0,0,0,35,0.78,
558.141,5445,39.0,87.0,22.0,93.42,13.80,4.21,100.0,100.0,100.0,24.5,0,0,0,0,0,0,0,0,39.27,86.9,1,1,1,0,0,0,0,0,0,0,35,0.78,
558.191,5217,39.0,87.0,23.7,96.53,13.80,4.26,100.0,100.0,100.0,23.7,0,0,0,0,0,0,0,0,40.96,86.9,1,1,1,0,0,0,0,0,0,0,35,0.75,
558.241,4964,39.0,87.0,25.6,97.70,13.80,4.27,100.0,100.0,100.0,22.9,0,0,0,0,0,0,0,0,38.84,86.9,1,1,1,0,0,0,0,0,0,0,35,0.75,
558.291,4766,39.0,87.0,27.5,98.46,13.80,4.25,100.0,100.0,100.0,22.4,0,0,0,0,0,0,0,0,35.84,86.9,1,1,1,0,0,0,0,0,0,0,35,0.79,
558.341,5007,39.0,87.0,28.4,98.80,13.80,4.28,100.0,100.0,100.0,22.9,0,0,0,0,0,0,0,0,37.38,86.9,1,1,1,0,0,0,0,0,0,0,35,0.87,
558.391,5083,39.0,87.0,28.8,99.08,13.80,4.30,100.0,100.0,100.0,23.2,0,0,0,0,0,0,0,0,38.30,86.9,1,1,1,0,0,0,0,0,0,0,35,0.88,
558.441,4910,39.0,87.0,28.9,98.66,13.80,4.27,100.0,100.0,100.0,22.7,0,0,0,0,0,0,0,0,38.73,86.9,1,1,1,0,0,0,0,0,0,0,35,0.92,
558.491,4804,39.0,87.0,28.9,98.66,13.80,4.25,100.0,100.0,100.0,22.5,0,0,0,0,0,0,0,0,36.61,86.9,1,1,1,0,0,0,0,0,0,0,35,0.92,
558.541,4849,39.0,87.0,28.9,98.80,13.80,4.26,100.0,100.0,100.0,22.6,0,0,0,0,0,0,0,0,40.41,86.9,1,1,1,0,0,0,0,0,0,0,35,0.89,
558.591,4877,39.0,87.0,29.1,98.80,13.80,4.27,100.0,100.0,100.0,22.7,0,0,0,0,0,0,0,0,34.59,86.9,1,1,1,0,0,0,0,0,0,0,35,0.88,
558.641,5023,39.0,87.0,30.5,99.42,13.80,4.29,100.0,100.0,100.0,23.0,0,0,0,0,0,0,0,0,75.76,86.9,1,1,1,0,0,0,0,0,0,0,35,0.88,
558.691,5209,39.1,87.0,30.6,99.35,13.80,4.33,100.0,100.0,100.0,23.7,0,0,0,0,0,0,0,0,81.83,86.9,1,1,1,0,0,0,0,0,0,0,35,0.86,
558.741,5127,39.0,87.0,30.6,99.08,13.80,4.31,100.0,100.0,100.0,23.4,0,0,0,0,0,0,0,0,112.00,86.9,1,1,1,0,0,0,0,0,0,0,35,0.86,
558.791,5394,39.0,87.0,30.4,98.53,13.80,4.36,100.0,100.0,100.0,24.3,0,0,0,0,0,0,0,0,44.82,86.9,1,1,1,0,0,0,0,0,0,0,35,0.85,
558.841,5495,39.0,87.0,30.5,98.11,13.80,4.40,100.0,100.0,100.0,24.6,0,0,0,0,0,0,0,0,43.38,86.9,1,1,1,0,0,0,0,0,0,0,35,0.81,
558.891,5629,39.0,87.0,30.4,97.15,13.80,4.47,100.0,100.0,100.0,24.9,0,0,0,0,0,0,0,0,47.41,86.9,1,1,1,0,0,0,0,0,0,0,35,0.80,
558.941,5296,39.0,87.0,27.1,97.84,13.80,4.34,100.0,100.0,100.0,24.0,0,0,0,0,0,0,0,0,41.44,86.9,1,1,1,0,0,0,0,0,0,0,35,0.78,
558.991,5192,39.0,87.0,24.6,97.70,13.80,4.32,100.0,100.0,100.0,23.6,0,0,0,0,0,0,0,0,38.35,86.9,1,1,1,0,0,0,0,0,0,0,35,0.76,
559.041,5785,39.0,87.0,26.6,95.97,13.80,4.53,100.0,100.0,100.0,25.2,0,0,0,0,0,0,0,0,45.09,86.9,1,1,1,0,0,0,0,0,0,0,35,0.73,
559.091,6086,39.0,87.0,26.2,95.29,13.80,4.62,100.0,100.0,100.0,26.0,0,0,0,0,0,0,0,0,105.42,86.9,1,1,1,0,0,0,0,0,0,0,35,0.78,
559.141,5222,39.0,87.0,8.9,90.25,13.80,4.18,100.0,100.0,100.0,23.7,0,0,0,0,0,0,0,0,42.36,86.9,1,1,1,0,0,0,0,0,0,0,35,0.78,
559.191,4740,39.0,87.0,5.2,84.46,13.80,3.99,100.0,100.0,100.0,22.4,0,0,0,0,0,0,0,0,35.29,86.9,1,1,1,0,0,0,0,0,0,0,35,0.81,
559.242,4994,39.0,87.0,13.6,85.08,13.80,3.78,100.0,100.0,100.0,23.3,0,0,0,0,0,0,0,0,111.95,86.9,1,1,1,0,0,0,0,0,0,0,35,0.75,
559.291,5394,39.0,87.0,17.4,90.73,13.80,4.20,100.0,100.0,100.0,24.3,0,0,0,0,0,0,0,0,112.00,86.9,1,1,1,0,0,0,0,0,0,0,35,0.74,
559.341,6262,39.0,87.0,17.5,87.56,13.80,4.63,100.0,100.0,100.0,26.3,0,0,0,0,0,0,0,0,111.20,86.9,1,1,1,0,0,0,0,0,0,0,35,0.73,
559.391,5377,39.0,87.0,15.0,87.84,13.80,4.08,100.0,100.0,100.0,24.2,0,0,0,0,0,0,0,0,108.16,86.9,1,1,1,0,0,0,0,0,0,0,35,0.73,
559.442,4357,39.0,87.0,6.4,85.56,13.80,3.93,100.0,100.0,100.0,21.7,0,0,0,0,0,0,0,0,104.88,86.9,1,1,1,0,0,0,0,0,0,0,35,0.75,
559.491,5157,39.0,87.0,6.5,83.01,13.80,3.79,100.0,100.0,100.0,22.8,0,0,0,0,0,0,0,0,103.73,86.9,1,1,1,0,0,0,0,0,0,0,35,0.74,
559.541,6012,39.0,87.0,6.9,76.26,13.80,3.70,100.0,100.0,100.0,25.4,0,0,0,0,0,0,0,0,103.86,86.9,1,1,1,0,0,0,0,0,0,0,35,0.74,
559.591,6174,39.0,87.0,7.1,71.15,13.80,3.38,100.0,100.0,100.0,25.9,0,0,0,0,0,0,0,0,103.95,86.9,1,1,1,0,0,0,0,0,0,0,35,0.71,
559.641,4833,39.0,87.0,5.3,72.81,13.80,3.47,100.0,100.0,100.0,23.1,0,0,0,0,0,0,0,0,103.86,86.9,1,1,1,0,0,0,0,0,0,0,35,0.71,
559.691,4410,39.0,87.0,2.1,72.46,13.80,3.48,100.0,100.0,100.0,22.1,0,0,0,0,0,0,0,0,103.86,86.9,1,1,1,0,0,0,0,0,0,0,35,0.70,
559.741,5477,39.0,87.0,3.4,70.19,13.80,3.30,100.0,100.0,100.0,24.5,0,0,0,0,0,0,0,0,103.98,86.9,1,1,1,0,0,0,0,0,0,0,35,0.72,
559.791,5396,39.0,87.0,8.7,72.46,13.80,3.29,100.0,100.0,100.0,24.4,0,0,0,0,0,0,0,0,103.93,86.9,1,1,1,0,0,0,0,0,0,0,35,0.72,
559.841,5304,39.0,87.0,8.9,76.46,13.80,3.38,100.0,100.0,100.0,24.1,0,0,0,0,0,0,0,0,103.93,86.9,1,1,1,0,0,0,0,0,0,0,35,0.79,
559.891,5478,39.0,87.0,8.8,77.98,13.80,3.51,100.0,100.0,100.0,24.5,0,0,0,0,0,0,0,0,103.88,86.9,1,1,1,0,0,0,0,0,0,0,35,0.78,
559.941,5436,39.0,87.0,9.1,78.19,13.80,3.51,100.0,100.0,100.0,24.4,0,0,0,0,0,0,0,0,103.93,86.9,1,1,1,0,0,0,0,0,0,0,35,0.78,
559.991,5202,39.0,87.0,9.1,80.39,13.80,3.56,100.0,100.0,100.0,23.9,0,0,0,0,0,0,0,0,103.98,86.9,1,1,1,0,0,0,0,0,0,0,35,0.73,
560.041,5269,39.0,87.0,9.1,81.84,13.80,3.62,100.0,100.0,100.0,24.1,0,0,0,0,0,0,0,0,103.95,86.9,1,1,1,0,0,0,0,0,0,0,35,0.73,
560.091,5359,39.0,87.0,9.2,81.22,13.80,3.62,100.0,100.0,100.0,24.3,0,0,0,0,0,0,0,0,103.88,86.9,1,1,1,0,0,0,0,0,0,0,35,0.73,
560.141,5475,39.0,87.0,9.3,80.39,13.80,3.64,100.0,100.0,100.0,24.5,0,0,0,0,0,0,0,0,103.98,86.9,1,1,1,0,0,0,0,0,0,0,35,0.74,
560.191,5458,39.0,87.0,9.6,80.46,13.80,3.61,100.0,100.0,100.0,24.5,0,0,0,0,0,0,0,0,103.98,86.9,1,1,1,0,0,0,0,0,0,0,35,0.74,
560.241,5570,39.0,87.0,10.2,80.19,13.80,3.67,100.0,100.0,100.0,24.6,0,0,0,0,0,0,0,0,103.95,86.9,1,1,1,0,0,0,0,0,0,0,35,0.73,
560.292,5842,39.0,87.0,10.4,78.60,13.80,3.83,100.0,100.0,100.0,24.9,0,0,0,0,0,0,0,0,103.93,86.9,1,1,1,0,0,0,0,0,0,0,35,0.73,
